3512734862.399	24.084	28.541	1.260	288.637
3512734863.398	20.995	28.285	3.360	288.858
3512734864.398	25.365	28.298	1.050	287.398
3512734865.398	24.561	28.785	0.315	285.832
3512734866.399	23.571	28.456	0.525	285.107
3512734867.400	25.788	28.565	0.735	284.277
3512734868.399	28.534	28.166	1.470	283.763
3512734869.400	25.683	28.153	0.105	283.248
3512734870.399	28.492	28.396	1.575	281.787
3512734871.399	23.415	28.493	0.630	280.117
3512734872.399	24.322	28.904	1.260	280.548
3512734873.400	23.244	28.819	0.105	279.403
3512734874.398	23.058	29.084	1.050	278.047
3512734875.390	24.848	28.807	0.735	276.482
3512734876.400	23.084	29.168	0.420	275.967
3512734877.400	24.142	28.385	0.630	276.504
3512734878.401	24.371	28.996	0.210	273.887
3512734879.400	24.780	29.418	0.735	272.531
3512734880.399	25.557	28.853	0.000	270.861
3512734881.400	27.248	28.817	1.365	268.349
3512734882.402	22.362	28.961	0.420	269.306
3512734883.401	22.814	28.901	0.315	267.425
3512734884.401	21.978	29.371	0.525	267.015
3512734885.420	25.778	29.213	0.000	265.134
3512734886.403	24.959	29.139	0.105	262.938
3512734887.401	23.394	29.355	0.630	262.213
3512734888.401	24.325	28.985	0.735	260.543
3512734889.400	23.000	29.118	0.000	259.608
3512734890.403	21.812	29.615	1.050	258.567
3512734891.402	26.712	28.803	1.575	255.741
3512734892.401	23.804	29.582	0.945	254.911
3512734893.404	25.098	29.826	0.105	253.870
3512734894.402	23.609	29.278	0.420	252.620
3512734895.403	24.497	29.820	1.680	251.054
3512734896.404	25.552	29.328	0.630	248.543
3512734897.404	27.295	28.886	0.210	246.767
3512734898.402	28.300	29.266	0.735	246.883
3512734899.404	21.202	29.756	1.155	244.687
3512734900.404	26.397	28.756	1.470	242.175
3512734901.404	26.829	28.696	0.210	241.240
3512734902.404	19.696	28.733	0.630	241.461
3512734903.404	26.387	29.301	0.525	238.739
3512734904.404	21.417	29.802	0.630	238.120
3512734905.404	23.586	29.403	1.050	235.818
3512734906.405	21.607	29.328	1.890	234.253
3512734907.405	26.163	29.387	0.210	233.948
3512734908.404	21.302	29.598	2.100	231.121
3512734909.405	24.302	29.485	0.000	229.766
3512734910.406	25.820	29.183	1.050	227.465
3512734911.404	27.858	29.157	0.945	225.268
3512734912.405	24.171	29.407	0.420	224.964
3512734913.405	25.148	29.042	0.945	223.293
3512734914.406	27.405	29.773	0.420	220.571
3512734915.408	26.184	28.911	1.365	219.006
3512734916.404	22.512	29.157	0.840	217.650
3512734917.407	26.520	28.945	1.155	215.559
3512734918.407	24.049	29.559	0.735	213.783
3512734919.406	24.465	28.767	0.420	211.482
3512734920.406	20.738	29.461	2.415	211.493
3512734921.406	26.002	29.190	0.630	208.666
3512734922.407	25.636	29.096	0.735	206.785
3512734923.407	24.785	29.049	0.315	206.165
3512734924.406	25.805	29.379	0.735	203.233
3512734925.407	24.497	30.167	1.260	202.508
3512734926.406	24.909	29.047	0.210	200.312
3512734927.408	28.199	29.026	0.840	197.800
3512734928.408	25.190	29.739	0.210	196.445
3512734929.409	24.776	29.705	0.420	194.669
3512734930.408	19.890	30.033	2.100	192.788
3512734931.409	25.405	29.751	0.315	190.382
3512734932.409	22.952	29.577	0.525	188.395
3512734933.408	24.927	29.814	0.210	186.094
3512734934.408	23.630	29.438	0.420	185.474
3512734935.409	25.980	29.298	0.840	183.804
3512734936.407	23.709	29.663	0.105	181.817
3512734937.408	25.743	28.942	0.315	180.357
3512734938.408	25.013	29.559	0.210	178.266
3512734939.409	25.177	28.839	0.630	176.280
3512734940.411	22.966	30.005	0.420	175.240
3512734941.409	22.565	29.484	0.945	173.148
3512734942.407	28.665	29.122	0.840	172.529
3512734943.411	25.788	29.403	1.155	169.912
3512734944.409	23.843	29.294	0.420	167.821
3512734945.409	26.431	28.742	0.945	166.886
3512734946.409	26.138	29.469	1.155	165.215
3512734947.402	22.470	29.407	1.575	164.280
3512734948.409	22.407	29.245	1.050	163.555
3512734949.410	27.493	28.882	1.680	162.725
3512734950.410	25.559	28.824	0.525	159.793
3512734951.411	26.379	29.105	1.575	158.543
3512734952.412	23.741	29.387	0.105	157.187
3512734953.413	24.119	29.526	0.315	155.832
3512734954.413	24.565	30.038	0.525	154.477
3512734955.412	25.993	29.722	0.420	152.911
3512734956.405	23.843	28.892	0.210	151.661
3512734957.411	28.305	28.904	1.680	150.620
3512734958.412	22.995	29.745	0.105	148.950
3512734959.412	21.334	29.276	1.050	148.435
3512734960.413	22.181	29.549	2.520	147.080
3512734961.412	22.110	29.476	1.365	144.988
3512734962.411	22.507	29.625	1.155	144.053
3512734963.414	25.980	28.996	0.735	142.172
3512734964.407	24.292	29.311	0.315	141.027
3512734965.413	27.090	29.077	0.315	139.462
3512734966.413	26.016	29.265	0.840	138.106
3512734967.414	24.213	29.391	0.735	136.856
3512734968.418	24.255	29.334	0.945	136.656
3512734969.414	25.825	29.193	1.260	135.511
3512734970.433	24.749	29.031	0.735	134.786
3512734971.612	23.218	29.403	0.000	134.062
3512734972.613	22.743	29.917	0.000	132.181
3512734973.612	28.544	28.833	0.945	129.459
3512734974.614	24.796	29.395	0.525	130.100
3512734975.616	23.878	29.768	0.105	129.376
3512734976.610	22.244	29.607	0.210	128.440
3512734977.613	21.032	29.625	2.520	126.980
3512734978.614	23.711	29.837	0.630	126.991
3512734979.614	23.041	29.384	0.420	125.635
3512734980.614	24.512	29.568	0.000	123.965
3512734981.616	24.539	29.740	0.525	121.979
3512734982.615	24.064	29.207	0.315	121.884
3512734983.616	21.252	29.671	1.050	122.000
3512734984.615	22.662	29.538	0.315	120.014
3512734985.616	24.050	29.303	0.315	120.235
3512734986.615	22.458	29.453	0.105	118.460
3512734987.616	23.132	28.996	1.155	118.471
3512734988.616	21.315	29.625	1.575	118.166
3512734989.616	24.654	28.869	0.630	115.549
3512734990.617	23.930	29.279	0.105	115.035
3512734991.616	24.465	29.349	0.315	115.046
3512734992.616	23.258	29.068	0.210	113.375
3512734993.616	23.245	28.940	0.105	113.071
3512734995.416	22.470	29.314	0.105	112.241
3512734996.416	22.415	29.190	0.840	112.146
3512734997.415	25.683	28.577	1.365	110.476
3512734998.416	26.586	28.683	0.945	109.225
3512734999.418	21.362	28.719	0.840	110.077
3512735000.418	23.667	28.954	0.315	108.932
3512735001.418	22.867	28.765	0.210	107.787
3512735002.419	26.324	28.414	0.630	108.218
3512735003.417	22.656	29.163	0.630	106.442
3512735004.418	22.477	29.184	0.840	106.138
3512735005.418	25.069	28.624	0.525	104.362
3512735006.418	23.447	28.742	0.315	104.478
3512735007.418	24.833	28.777	1.260	103.648
3512735008.419	24.271	28.249	1.260	102.923
3512735009.419	22.008	28.554	0.525	101.883
3512735010.418	21.499	29.210	0.210	101.053
3512735011.419	24.817	28.037	0.735	99.908
3512735012.420	22.486	28.660	0.945	100.549
3512735013.419	25.956	28.577	1.155	98.353
3512735014.420	23.937	28.706	0.210	98.259
3512735015.420	27.678	28.601	0.945	97.534
3512735016.420	23.061	28.177	0.105	96.389
3512735017.422	23.273	29.190	0.000	95.874
3512735018.420	23.504	28.741	0.000	94.414
3512735019.420	24.141	28.082	0.735	93.584
3512735020.420	26.775	28.084	1.680	92.544
3512735021.421	23.722	28.025	0.420	92.029
3512735022.419	22.927	28.519	0.105	90.674
3512735023.423	26.266	28.054	0.840	89.213
3512735024.420	22.856	28.309	0.525	89.119
3512735025.420	22.118	28.855	0.315	88.394
3512735026.422	23.961	28.786	0.525	86.513
3512735027.420	22.932	29.041	0.210	85.683
3512735028.422	26.093	28.948	1.050	83.277
3512735029.421	20.151	28.857	0.525	82.972
3512735030.422	21.504	28.810	0.525	82.353
3512735031.421	22.673	28.299	0.525	80.682
3512735032.422	24.063	28.821	0.735	78.486
3512735033.421	24.131	28.797	0.105	78.602
3512735034.422	22.286	29.441	0.420	77.351
3512735035.423	24.554	29.027	1.050	75.260
3512735036.423	22.122	29.627	0.735	74.640
3512735037.416	25.807	28.658	1.890	72.654
3512735038.422	27.158	29.073	1.680	71.824
3512735039.423	21.655	28.971	1.365	71.415
3512735040.423	23.670	28.693	0.105	70.900
3512735041.423	23.683	28.670	1.365	67.758
3512735042.423	19.930	29.164	2.205	67.138
3512735043.423	20.538	28.693	2.205	66.203
3512735044.423	24.743	28.658	0.630	64.112
3512735045.423	21.299	29.224	0.420	63.387
3512735046.424	23.573	28.820	0.315	62.242
3512735047.430	24.407	28.855	0.210	60.992
3512735048.423	24.788	28.785	0.735	58.690
3512735049.424	24.213	28.147	0.105	57.020
3512735050.424	27.039	28.098	1.050	56.925
3512735051.424	20.260	28.694	1.680	55.465
3512735052.428	25.736	28.206	1.365	53.584
3512735053.427	27.514	28.994	1.995	51.282
3512735054.425	23.048	28.392	0.105	50.242
3512735055.425	23.069	28.566	0.105	48.361
3512735056.425	22.911	27.951	1.575	46.796
3512735057.425	24.581	27.951	0.315	46.281
3512735058.425	25.743	27.520	0.210	45.031
3512735059.427	23.294	28.379	0.630	43.255
3512735060.426	23.651	28.402	0.210	40.953
3512735061.427	22.452	28.227	1.365	40.124
3512735062.428	27.011	28.136	1.155	37.612
3512735063.425	24.798	28.309	1.050	35.836
3512735064.426	25.148	27.775	0.735	34.270
3512735065.426	27.111	28.100	0.420	33.546
3512735066.426	23.247	28.473	1.680	31.770
3512735067.427	24.861	27.939	0.840	31.360
3512735068.426	27.206	27.513	1.365	30.530
3512735069.427	24.953	27.567	0.210	29.280
3512735070.426	26.379	28.299	0.420	25.717
3512735071.427	26.985	27.829	0.525	23.416
3512735072.429	27.143	27.852	1.470	22.691
3512735073.428	25.631	27.712	0.525	21.861
3512735074.428	28.030	28.023	1.890	20.716
3512735075.427	24.684	28.196	0.840	18.520
3512735076.428	25.275	27.907	0.630	16.849
3512735077.429	25.557	27.483	0.210	15.388
3512735078.428	21.620	28.785	0.840	14.874
3512735079.428	23.058	27.852	0.525	13.413
3512735080.429	24.985	28.646	0.105	11.217
3512735081.423	25.326	27.968	1.260	10.072
3512735082.430	24.134	28.485	0.105	9.767
3512735083.427	24.406	27.855	0.420	7.676
3512735084.431	22.212	28.922	0.000	5.795
3512735085.428	25.363	28.105	1.470	4.335
3512735086.430	26.106	28.037	1.995	2.348
3512735087.430	22.344	28.382	1.155	2.465
3512735088.430	23.062	28.427	0.315	0.373
3512735089.431	25.253	27.494	1.155	-1.403
3512735090.431	22.841	28.037	1.260	-2.443
3512735091.430	25.344	28.497	0.420	-3.693
3512735092.430	24.159	28.211	0.105	-4.523
3512735093.430	23.300	27.916	0.105	-7.035
3512735094.431	21.596	28.049	0.630	-7.444
3512735095.431	24.299	28.074	1.050	-8.064
3512735096.432	22.006	28.680	0.420	-9.735
3512735097.431	23.298	28.554	0.420	-10.775
3512735098.431	22.265	28.291	0.840	-12.866
3512735099.431	22.790	28.543	0.840	-14.537
3512735100.433	18.597	28.748	2.520	-14.210
3512735101.431	25.300	28.360	0.945	-14.935
3512735102.431	23.011	28.841	0.420	-16.921
3512735103.431	24.294	28.428	0.000	-18.487
3512735104.432	22.244	28.577	0.315	-20.263
3512735105.431	19.556	28.095	1.680	-22.459
3512735106.433	26.646	28.989	2.625	-22.658
3512735107.433	23.099	28.804	0.210	-24.434
3512735108.432	21.362	28.452	1.890	-24.633
3512735109.432	23.693	28.760	0.420	-26.409
3512735110.435	26.211	28.417	2.730	-27.870
3512735111.434	25.757	28.691	0.210	-28.490
3512735112.433	21.989	28.885	0.105	-30.055
3512735113.434	20.827	28.771	1.260	-31.201
3512735114.433	22.460	28.429	1.050	-32.766
3512735115.433	22.740	28.748	1.260	-33.281
3512735116.433	23.777	28.143	0.630	-34.952
3512735117.433	21.848	28.178	1.050	-35.676
3512735118.427	19.913	28.906	1.365	-36.927
3512735119.434	25.854	28.258	1.890	-38.072
3512735120.434	19.055	28.827	2.100	-38.587
3512735121.434	24.341	28.475	1.575	-40.152
3512735122.435	20.942	28.577	1.680	-40.667
3512735123.435	24.893	28.520	0.525	-41.812
3512735124.435	22.082	28.929	1.050	-41.801
3512735125.435	23.315	28.987	0.525	-43.682
3512735126.435	23.042	28.634	0.210	-44.722
3512735127.436	23.092	28.930	0.420	-45.132
3512735128.435	24.843	28.690	0.315	-45.541
3512735129.437	20.876	28.884	1.995	-46.581
3512735130.437	23.846	28.259	0.735	-47.516
3512735131.435	25.985	27.965	0.735	-47.821
3512735132.437	21.600	28.498	1.155	-49.386
3512735133.443	24.213	28.349	0.840	-50.321
3512735134.437	24.048	28.314	0.000	-51.046
3512735135.445	22.856	28.783	0.105	-51.981
3512735136.436	23.301	28.314	0.420	-53.127
3512735137.439	23.153	28.017	0.525	-53.641
3512735138.436	20.339	28.234	1.050	-53.946
3512735139.437	23.231	28.440	0.315	-55.511
3512735140.437	22.250	28.486	0.315	-56.656
3512735141.437	23.032	28.042	1.050	-57.486
3512735142.637	24.111	28.305	0.210	-57.265
3512735143.638	23.486	28.486	0.210	-58.726
3512735144.638	21.156	29.100	0.525	-59.556
3512735145.638	20.580	28.645	0.630	-61.332
3512735146.641	21.161	28.395	0.315	-61.426
3512735147.639	23.630	28.903	0.105	-63.097
3512735148.639	21.374	28.554	0.420	-63.506
3512735149.639	23.846	28.441	1.050	-64.546
3512735150.638	21.504	28.985	0.105	-65.481
3512735151.638	22.995	28.702	0.630	-66.206
3512735152.638	23.471	28.702	0.840	-66.615
3512735153.639	23.067	28.349	0.735	-68.181
3512735154.639	24.939	28.042	0.945	-69.431
3512735155.639	23.630	28.109	0.630	-69.841
3512735156.641	23.693	27.913	0.525	-71.091
3512735157.640	22.260	28.086	0.000	-71.291
3512735158.641	20.265	28.211	1.365	-72.751
3512735159.640	22.864	28.314	0.420	-73.896
3512735160.641	22.924	27.673	0.420	-74.621
3512735161.640	25.961	27.237	1.470	-77.343
3512735162.639	24.467	28.109	0.840	-77.122
3512735163.634	23.704	28.028	0.105	-79.213
3512735164.641	22.995	28.178	0.525	-79.728
3512735165.640	25.098	27.481	1.575	-81.504
3512735166.643	23.924	27.569	0.630	-83.385
3512735167.648	20.681	27.697	1.680	-83.689
3512735168.640	23.969	27.720	0.420	-85.570
3512735169.660	21.541	27.832	1.155	-87.136
3512735170.838	23.867	27.855	0.000	-88.911
3512735171.842	21.242	27.812	1.050	-90.792
3512735172.842	26.770	27.658	1.260	-91.517
3512735173.840	26.321	28.109	2.205	-95.080
3512735174.842	24.221	27.562	0.840	-95.594
3512735175.841	22.559	28.407	0.945	-97.265
3512735176.842	22.431	27.747	0.210	-99.041
3512735177.841	21.800	27.613	0.210	-100.712
3512735178.841	20.984	28.429	0.210	-102.908
3512735179.842	23.037	27.724	0.105	-103.948
3512735180.844	20.714	28.906	1.470	-105.514
3512735181.844	20.087	27.693	1.365	-107.290
3512735182.842	20.864	27.962	0.630	-108.855
3512735183.843	21.564	27.712	0.525	-111.472
3512735184.843	18.400	28.407	1.155	-111.671
3512735185.844	22.822	28.722	0.630	-112.817
3512735186.843	20.940	27.944	1.050	-115.749
3512735187.843	23.075	27.890	0.105	-117.104
3512735188.843	20.898	27.769	1.995	-118.354
3512735189.844	21.840	28.058	0.840	-120.235
3512735190.846	23.227	28.070	0.210	-122.011
3512735191.846	25.918	28.307	0.420	-123.367
3512735192.844	25.800	27.959	0.840	-125.248
3512735193.844	24.101	28.611	0.315	-126.393
3512735194.844	22.061	28.085	1.155	-127.538
3512735195.845	22.204	27.735	1.155	-128.578
3512735196.845	22.178	27.575	0.315	-130.459
3512735197.846	20.281	27.742	0.840	-131.394
3512735198.844	20.344	28.241	1.050	-131.804
3512735199.845	18.806	27.927	2.205	-132.108
3512735200.843	26.896	27.625	1.260	-134.725
3512735201.850	22.849	27.689	0.945	-135.240
3512735202.847	21.984	27.961	0.840	-135.754
3512735203.853	21.788	28.219	0.945	-137.320
3512735204.846	19.270	28.128	2.100	-137.519
3512735205.845	23.286	28.117	1.155	-138.769
3512735206.846	22.806	28.341	0.210	-139.599
3512735207.847	23.741	27.856	0.315	-140.114
3512735208.848	24.476	27.409	1.050	-140.734
3512735209.847	24.176	27.580	0.000	-141.038
3512735210.847	23.699	27.822	0.840	-142.394
3512735211.847	21.081	27.879	1.365	-142.383
3512735212.847	23.284	27.882	0.210	-142.477
3512735213.847	22.383	27.667	1.155	-143.727
3512735214.848	24.350	27.655	0.630	-144.662
3512735215.849	23.683	27.834	0.210	-145.387
3512735216.848	21.816	27.580	1.470	-145.796
3512735217.850	20.921	27.727	1.680	-145.155
3512735218.848	23.854	27.621	0.210	-146.405
3512735219.850	22.451	28.074	0.420	-146.710
3512735220.849	25.953	27.636	1.050	-147.329
3512735221.849	25.736	28.300	0.735	-145.847
3512735222.847	20.923	28.666	1.470	-147.202
3512735223.848	22.444	29.066	0.525	-147.717
3512735224.849	21.769	28.599	0.735	-147.181
3512735225.848	22.790	28.421	1.155	-147.170
3512735226.849	24.897	28.143	0.630	-146.423
3512735227.851	22.118	28.388	1.050	-145.676
3512735228.849	24.287	28.153	0.210	-145.981
3512735229.843	24.124	27.916	0.420	-145.655
3512735230.852	20.381	28.521	1.365	-144.277
3512735231.850	24.163	27.704	0.000	-144.477
3512735232.850	23.301	27.546	1.680	-143.625
3512735233.850	23.670	27.803	0.525	-143.299
3512735234.849	22.449	27.655	0.105	-143.288
3512735235.850	23.121	28.140	1.155	-143.066
3512735236.850	24.806	27.678	0.840	-142.215
3512735237.851	23.961	27.472	0.315	-141.994
3512735238.851	19.714	27.712	1.155	-141.037
3512735239.853	25.022	27.568	0.315	-140.395
3512735241.052	23.046	27.981	0.315	-139.438
3512735242.053	24.654	28.106	0.630	-140.163
3512735243.051	23.027	28.097	1.680	-138.365
3512735244.052	23.221	28.063	0.420	-137.934
3512735245.052	22.748	28.276	1.890	-136.767
3512735246.052	25.106	28.230	0.105	-137.387
3512735247.052	24.121	28.006	1.155	-136.325
3512735248.052	22.668	28.173	1.785	-136.629
3512735249.053	25.974	27.448	0.210	-135.882
3512735250.069	27.090	27.409	0.840	-134.610
3512735251.054	25.053	27.203	1.050	-134.704
3512735252.053	20.134	27.674	2.100	-133.748
3512735253.053	22.843	27.420	0.735	-133.211
3512735254.054	27.179	27.409	0.840	-132.570
3512735255.053	21.215	27.826	1.995	-132.348
3512735256.054	22.138	27.621	0.420	-132.758
3512735257.054	22.898	28.061	1.050	-132.222
3512735258.054	23.982	28.879	1.155	-131.895
3512735259.054	20.585	28.004	2.835	-130.728
3512735260.053	25.426	28.241	0.210	-130.822
3512735261.053	23.888	28.006	1.155	-130.076
3512735262.054	21.929	28.353	0.210	-131.011
3512735263.054	20.895	28.052	1.680	-129.003
3512735264.054	22.008	27.939	1.155	-129.097
3512735265.055	26.402	28.006	0.210	-128.771
3512735266.055	23.546	28.342	0.735	-128.129
3512735267.055	24.801	28.287	0.105	-128.013
3512735268.055	25.006	28.155	0.315	-128.948
3512735269.055	24.087	28.365	0.735	-128.412
3512735270.055	26.242	28.220	1.575	-127.350
3512735271.056	23.032	28.354	1.575	-127.549
3512735272.055	26.798	27.840	0.525	-127.433
3512735273.055	24.399	28.275	0.945	-127.422
3512735274.054	25.678	28.043	0.000	-127.411
3512735275.055	20.113	27.754	3.255	-126.349
3512735276.057	22.108	28.097	0.945	-127.074
3512735277.057	24.176	28.220	0.105	-126.327
3512735278.056	23.822	28.264	0.105	-126.211
3512735279.057	26.366	28.140	1.050	-126.306
3512735280.057	22.617	27.860	0.525	-125.244
3512735281.057	24.486	28.230	0.210	-125.968
3512735282.057	24.556	28.065	0.525	-124.591
3512735283.056	24.241	28.087	0.525	-125.316
3512735284.057	21.906	27.874	1.050	-126.041
3512735285.057	26.481	28.166	0.735	-126.345
3512735286.057	22.796	28.844	1.050	-124.863
3512735287.059	27.370	28.130	0.840	-125.483
3512735288.058	23.090	28.097	1.995	-125.577
3512735289.060	23.919	28.153	0.630	-126.617
3512735290.059	26.432	27.851	0.420	-125.555
3512735291.058	25.095	28.276	1.050	-125.754
3512735292.060	26.051	28.043	0.420	-125.323
3512735293.059	23.796	28.766	0.840	-125.207
3512735294.058	23.853	28.399	0.315	-124.670
3512735295.060	26.059	28.132	0.420	-124.870
3512735296.058	22.258	28.332	1.365	-123.808
3512735297.060	21.394	28.421	1.785	-124.112
3512735298.059	25.604	27.674	0.630	-123.786
3512735299.060	23.260	28.097	0.420	-123.775
3512735300.060	23.911	28.173	0.840	-123.238
3512735301.059	22.734	27.890	1.890	-121.651
3512735302.060	27.431	28.049	2.100	-121.955
3512735303.060	25.172	27.893	0.000	-122.050
3512735304.060	22.580	28.319	0.210	-120.672
3512735305.060	24.029	28.365	0.840	-120.977
3512735306.061	23.762	28.332	1.365	-120.650
3512735307.058	27.508	27.908	0.315	-119.904
3512735308.060	28.859	27.981	1.155	-118.947
3512735309.060	24.617	28.162	0.210	-118.726
3512735310.063	24.434	27.803	0.945	-119.030
3512735311.063	27.668	27.916	0.735	-117.338
3512735312.064	21.620	28.432	1.995	-116.276
3512735313.063	23.252	28.476	1.260	-115.949
3512735314.063	23.360	28.521	1.890	-113.941
3512735315.062	26.336	28.376	0.105	-114.456
3512735316.065	26.586	28.599	0.525	-113.394
3512735317.063	25.988	28.889	0.945	-112.963
3512735318.062	22.654	28.308	0.945	-111.901
3512735319.062	24.777	28.297	0.210	-111.785
3512735320.063	23.833	28.789	0.735	-110.933
3512735321.053	23.977	28.801	0.735	-109.871
3512735322.063	23.213	28.744	0.210	-108.178
3512735323.063	26.568	27.964	0.840	-106.696
3512735324.063	25.384	28.688	0.840	-106.475
3512735325.063	23.653	29.044	1.785	-104.782
3512735326.065	27.045	27.975	0.105	-104.246
3512735327.062	24.913	28.388	1.155	-102.869
3512735328.062	27.048	27.993	1.260	-102.332
3512735329.062	26.082	28.622	0.315	-100.429
3512735330.063	23.642	28.757	1.260	-99.683
3512735331.073	19.706	28.162	2.625	-96.413
3512735332.064	26.136	28.477	0.315	-97.033
3512735333.064	23.481	28.922	0.945	-95.551
3512735334.067	26.003	28.477	0.420	-95.225
3512735335.065	23.021	28.689	0.945	-93.532
3512735336.066	26.439	28.217	1.470	-92.890
3512735337.065	26.447	28.532	0.315	-92.144
3512735338.067	19.453	28.577	3.255	-89.821
3512735339.065	27.395	28.330	0.945	-88.864
3512735340.065	24.434	28.330	0.210	-87.171
3512735341.065	24.003	27.939	0.210	-87.055
3512735342.064	27.300	27.941	0.000	-85.888
3512735343.066	26.801	27.829	0.210	-85.982
3512735344.066	24.197	28.499	0.000	-84.184
3512735345.065	25.371	28.230	1.155	-83.858
3512735346.066	26.066	28.049	1.260	-81.430
3512735347.067	26.200	28.151	1.470	-80.368
3512735348.066	24.897	28.835	0.840	-81.093
3512735349.068	25.352	27.879	0.210	-79.821
3512735350.069	23.567	28.521	1.470	-77.497
3512735351.067	28.424	27.701	0.315	-76.330
3512735352.066	22.559	28.196	3.045	-75.163
3512735353.067	25.883	28.175	1.050	-74.942
3512735354.068	28.196	28.352	0.735	-73.670
3512735355.068	23.558	28.275	1.470	-72.818
3512735356.067	26.520	28.252	0.105	-72.387
3512735357.068	20.342	28.070	3.045	-69.853
3512735358.069	27.867	27.701	0.105	-69.947
3512735359.069	23.067	27.842	1.575	-68.780
3512735360.068	25.095	28.262	0.630	-68.139
3512735361.069	26.843	27.651	0.420	-67.602
3512735362.068	27.723	28.237	0.525	-66.961
3512735363.068	26.450	27.819	0.840	-65.689
3512735364.068	24.518	27.788	0.945	-65.888
