-4.883	0.765	-0.395
-4.777	0.771	-0.449
-4.672	0.765	-0.376
-4.568	0.761	-0.385
-4.462	0.761	-0.358
-4.358	0.768	-0.358
-4.252	0.765	-0.403
-4.148	0.758	-0.385
-4.042	0.761	-0.422
-3.937	0.761	-0.394
-3.833	0.761	-0.412
-3.727	0.754	-0.358
-3.623	0.761	-0.413
-3.517	0.754	-0.431
-3.413	0.758	-0.458
-3.307	0.751	-0.403
-3.203	0.754	-0.376
-3.097	0.744	-0.340
-2.992	0.751	-0.368
-2.888	0.751	-0.386
-2.782	0.744	-0.413
-2.678	0.747	-0.440
-2.572	0.747	-0.404
-2.468	0.747	-0.431
-2.362	0.751	-0.422
-2.258	0.754	-0.476
-2.153	0.751	-0.476
-2.047	0.751	-0.449
-1.943	0.747	-0.431
-1.837	0.740	-0.431
-1.733	0.744	-0.476
-1.627	0.740	-0.458
-1.523	0.740	-0.449
-1.417	0.734	-0.476
-1.312	0.744	-0.503
-1.208	0.747	-0.503
-1.102	0.734	-0.503
-0.998	0.730	-0.458
-0.892	0.737	-0.467
-0.788	0.737	-0.467
-0.682	0.730	-0.440
-0.578	0.727	-0.449
-0.472	0.730	-0.404
-0.367	0.730	-0.440
-0.263	0.730	-0.449
-0.157	0.734	-0.440
-0.053	0.727	-0.386
0.053	0.730	-0.441
0.157	0.730	-0.450
0.263	0.730	-0.522
0.367	0.723	-0.504
0.472	0.727	-0.431
0.578	0.730	-0.432
0.682	0.723	-0.423
0.788	0.730	-0.441
0.892	0.734	-0.450
0.998	0.730	-0.504
1.102	0.730	-0.468
1.208	0.737	-0.522
1.312	0.737	-0.567
1.417	0.737	-0.549
1.523	0.737	-0.468
1.627	0.740	-0.495
1.733	0.740	-0.549
1.837	0.730	-0.495
1.943	0.740	-0.476
2.047	0.730	-0.386
2.153	0.734	-0.404
2.258	0.740	-0.422
2.362	0.737	-0.467
2.468	0.737	-0.449
2.572	0.734	-0.449
2.678	0.730	-0.449
2.782	0.737	-0.449
2.888	0.740	-0.449
2.992	0.730	-0.431
3.097	0.734	-0.431
3.203	0.730	-0.413
3.307	0.734	-0.423
3.413	0.730	-0.423
3.517	0.744	-0.441
3.623	0.744	-0.414
3.727	0.740	-0.405
3.833	0.744	-0.441
3.937	0.744	-0.414
4.042	0.744	-0.405
4.148	0.751	-0.378
4.252	0.747	-0.405
4.358	0.751	-0.351
4.462	0.747	-0.369
4.568	0.744	-0.369
4.672	0.747	-0.360
4.778	0.744	-0.405
4.883	0.758	-0.450
4.987	0.754	-0.432
5.093	0.754	-0.432
5.197	0.744	-0.396
5.303	0.758	-0.405
5.407	0.761	-0.450
5.513	0.754	-0.432
5.617	0.768	-0.459
5.722	0.758	-0.368
5.828	0.758	-0.404
5.932	0.758	-0.386
6.038	0.758	-0.368
6.142	0.765	-0.368
6.248	0.765	-0.413
6.352	0.765	-0.414
6.458	0.775	-0.405
6.562	0.778	-0.423
6.667	0.775	-0.350
6.773	0.771	-0.369
6.877	0.775	-0.332
6.983	0.775	-0.360
7.087	0.775	-0.342
7.193	0.782	-0.324
7.297	0.782	-0.287
7.402	0.785	-0.315
7.508	0.792	-0.306
7.612	0.792	-0.333
7.718	0.792	-0.333
7.822	0.785	-0.333
7.928	0.792	-0.296
8.032	0.789	-0.260
8.138	0.796	-0.278
8.242	0.789	-0.269
8.347	0.796	-0.306
8.453	0.802	-0.324
8.557	0.806	-0.324
8.663	0.799	-0.315
8.767	0.809	-0.297
8.873	0.796	-0.297
8.977	0.806	-0.315
9.083	0.802	-0.369
9.187	0.806	-0.351
9.292	0.809	-0.296
9.398	0.806	-0.269
9.502	0.809	-0.251
9.608	0.809	-0.233
9.712	0.806	-0.242
9.818	0.816	-0.269
9.922	0.809	-0.260
10.027	0.820	-0.296
10.133	0.816	-0.242
10.237	0.823	-0.278
10.343	0.813	-0.233
10.447	0.813	-0.251
10.553	0.816	-0.242
10.657	0.827	-0.260
10.763	0.823	-0.215
10.867	0.820	-0.179
10.972	0.820	-0.107
11.078	0.823	-0.152
11.182	0.830	-0.206
11.288	0.820	-0.206
11.392	0.837	-0.225
11.498	0.830	-0.215
11.602	0.834	-0.224
11.708	0.837	-0.197
11.812	0.830	-0.225
11.917	0.834	-0.152
12.023	0.837	-0.197
12.128	0.837	-0.206
12.232	0.837	-0.206
12.337	0.844	-0.261
12.443	0.844	-0.188
12.548	0.847	-0.224
12.652	0.854	-0.224
12.758	0.858	-0.242
12.863	0.851	-0.197
12.967	0.851	-0.215
13.072	0.854	-0.188
13.178	0.854	-0.152
13.283	0.854	-0.152
13.387	0.844	-0.097
13.492	0.858	-0.188
13.598	0.854	-0.197
13.702	0.854	-0.206
13.807	0.861	-0.170
13.913	0.858	-0.134
14.018	0.854	-0.125
14.122	0.861	-0.152
14.227	0.861	-0.116
14.333	0.865	-0.152
14.437	0.858	-0.088
14.542	0.858	-0.016
14.648	0.868	-0.080
14.753	0.871	-0.062
14.857	0.871	-0.116
14.962	0.871	-0.071
15.068	0.875	-0.116
15.173	0.871	-0.116
15.277	0.875	-0.116
15.383	0.878	-0.125
15.488	0.871	-0.080
15.592	0.882	-0.125
15.697	0.875	-0.134
15.803	0.885	-0.143
15.908	0.878	-0.061
16.012	0.885	-0.061
16.117	0.878	-0.043
16.223	0.885	-0.116
16.327	0.885	-0.098
16.432	0.892	-0.152
16.538	0.882	-0.097
16.643	0.896	-0.079
16.747	0.889	-0.079
16.852	0.902	-0.079
16.958	0.899	-0.079
17.062	0.892	-0.025
17.167	0.896	-0.052
17.273	0.892	-0.034
17.378	0.899	-0.070
17.482	0.896	-0.043
17.587	0.889	-0.016
17.693	0.885	-0.025
17.797	0.889	-0.043
17.902	0.896	-0.079
18.008	0.896	-0.052
18.113	0.896	-0.043
18.217	0.899	-0.043
18.322	0.899	-0.052
18.428	0.899	-0.007
18.533	0.902	-0.052
18.637	0.896	-0.034
18.742	0.906	-0.088
18.848	0.906	-0.052
18.952	0.909	-0.061
19.057	0.909	-0.043
19.163	0.906	0.002
19.268	0.909	-0.061
19.372	0.906	-0.052
19.477	0.913	-0.061
19.583	0.906	-0.007
19.687	0.909	0.048
19.792	0.909	0.057
19.898	0.916	0.002
20.003	0.920	0.003
20.107	0.916	-0.070
20.212	0.916	-0.052
20.318	0.913	-0.052
20.422	0.916	-0.006
20.527	0.920	-0.033
20.633	0.923	-0.006
20.738	0.916	0.003
20.842	0.933	-0.016
20.947	0.923	0.039
21.053	0.920	0.030
21.158	0.916	0.066
21.262	0.920	0.111
21.367	0.923	0.048
21.473	0.923	0.002
21.577	0.927	0.002
21.682	0.930	0.048
21.788	0.923	0.075
21.893	0.933	0.075
21.997	0.927	0.066
22.102	0.930	0.065
22.208	0.923	0.038
22.312	0.930	0.038
22.417	0.933	0.029
22.523	0.937	0.020
22.628	0.933	0.020
22.732	0.927	0.047
22.837	0.930	-0.007
22.943	0.940	-0.043
23.047	0.940	-0.016
23.152	0.933	0.012
23.258	0.933	0.075
23.363	0.933	0.093
23.467	0.933	0.066
23.572	0.940	0.075
23.678	0.940	0.066
23.783	0.940	0.084
23.887	0.940	0.057
23.992	0.940	0.066
24.098	0.944	0.029
24.202	0.944	0.047
24.307	0.940	0.056
24.413	0.940	0.102
24.518	0.947	0.047
24.622	0.944	0.074
24.727	0.937	0.138
24.833	0.947	0.183
24.937	0.947	0.129
25.042	0.940	0.110
25.148	0.940	0.129
25.253	0.947	0.056
25.357	0.937	0.092
25.462	0.944	0.083
25.568	0.937	0.092
25.672	0.951	0.056
25.777	0.947	0.083
25.883	0.947	0.083
25.988	0.951	0.110
26.092	0.954	0.074
26.197	0.954	0.047
26.303	0.940	0.101
26.408	0.947	0.101
26.512	0.951	0.101
26.617	0.951	0.047
26.723	0.951	0.038
26.827	0.951	0.074
26.932	0.947	0.101
27.038	0.951	0.119
27.143	0.947	0.074
27.247	0.951	0.110
27.352	0.958	0.065
27.458	0.951	0.101
27.562	0.961	0.083
27.667	0.954	0.101
27.773	0.958	0.083
27.878	0.951	0.138
27.982	0.954	0.128
28.087	0.958	0.047
28.193	0.961	0.065
28.297	0.958	0.101
28.402	0.944	0.165
28.508	0.951	0.192
28.613	0.954	0.228
28.717	0.964	0.128
28.822	0.958	0.128
28.928	0.951	0.119
29.033	0.961	0.137
29.137	0.961	0.128
29.242	0.958	0.155
29.348	0.961	0.128
29.452	0.951	0.146
29.557	0.958	0.146
29.663	0.964	0.128
29.768	0.958	0.119
29.872	0.958	0.119
29.977	0.951	0.264
30.083	0.964	0.146
30.187	0.954	0.137
30.292	0.964	0.092
30.398	0.954	0.101
30.503	0.964	0.056
30.607	0.961	0.119
30.712	0.964	0.092
30.818	0.961	0.092
30.922	0.958	0.137
31.027	0.968	0.128
31.133	0.958	0.164
31.238	0.968	0.128
31.342	0.958	0.227
31.447	0.961	0.191
31.553	0.968	0.200
31.658	0.964	0.164
31.762	0.968	0.155
31.867	0.961	0.164
31.973	0.961	0.173
32.077	0.964	0.209
32.182	0.964	0.227
32.288	0.968	0.236
32.393	0.964	0.181
32.497	0.971	0.163
32.602	0.968	0.136
32.708	0.975	0.127
32.812	0.978	0.073
32.917	0.968	0.100
33.023	0.971	0.118
33.128	0.971	0.109
33.232	0.971	0.109
33.337	0.975	0.091
33.443	0.971	0.119
33.547	0.964	0.155
33.652	0.968	0.218
33.758	0.971	0.182
33.863	0.975	0.173
33.967	0.971	0.164
34.072	0.975	0.118
34.178	0.971	0.146
34.282	0.975	0.146
34.387	0.975	0.155
34.492	0.975	0.128
34.598	0.975	0.164
34.702	0.975	0.128
34.807	0.971	0.146
34.913	0.982	0.110
35.018	0.975	0.173
35.122	0.964	0.182
35.227	0.971	0.236
35.333	0.978	0.173
35.437	0.978	0.155
35.542	0.982	0.164
35.648	0.971	0.127
35.753	0.968	0.200
35.857	0.975	0.209
35.962	0.975	0.245
36.068	0.985	0.163
36.172	0.978	0.209
36.277	0.978	0.191
36.383	0.975	0.145
36.488	0.982	0.109
36.592	0.978	0.145
36.697	0.978	0.182
36.803	0.975	0.272
36.907	0.985	0.209
37.012	0.978	0.100
37.117	0.975	0.146
37.223	0.978	0.164
37.327	0.975	0.200
37.432	0.975	0.173
37.538	0.978	0.146
37.643	0.982	0.155
37.747	0.982	0.146
37.852	0.978	0.155
37.958	0.971	0.155
38.062	0.978	0.146
38.167	0.985	0.173
38.273	0.985	0.182
38.378	0.975	0.182
38.482	0.975	0.155
38.587	0.982	0.164
38.693	0.975	0.182
38.797	0.975	0.227
38.902	0.971	0.245
39.008	0.975	0.191
39.113	0.982	0.118
39.217	0.975	0.163
39.322	0.975	0.127
39.428	0.971	0.164
39.532	0.975	0.136
39.637	0.975	0.209
39.742	0.978	0.163
39.848	0.978	0.191
39.952	0.975	0.163
40.057	0.975	0.118
40.163	0.975	0.145
40.268	0.975	0.145
40.372	0.971	0.164
40.477	0.982	0.137
40.583	0.975	0.137
40.687	0.982	0.100
40.792	0.975	0.182
40.898	0.975	0.200
41.003	0.975	0.209
41.107	0.989	0.182
41.212	0.985	0.191
41.318	0.975	0.200
41.422	0.982	0.191
41.527	0.978	0.164
41.633	0.985	0.128
41.738	0.978	0.164
41.842	0.985	0.164
41.947	0.975	0.191
42.053	0.982	0.155
42.157	0.982	0.200
42.262	0.982	0.191
42.367	0.978	0.209
42.473	0.971	0.218
42.577	0.978	0.209
42.682	0.985	0.227
42.788	0.985	0.191
42.893	0.989	0.209
42.997	0.982	0.191
43.102	0.978	0.181
43.208	0.982	0.172
43.312	0.978	0.209
43.417	0.982	0.227
43.523	0.975	0.245
43.628	0.978	0.199
43.732	0.985	0.181
43.837	0.982	0.200
43.943	0.985	0.181
44.047	0.978	0.191
44.152	0.989	0.173
44.258	0.985	0.127
44.363	0.985	0.136
44.467	0.978	0.182
44.572	0.989	0.182
44.678	0.989	0.164
44.782	0.978	0.218
44.887	0.982	0.209
44.992	0.982	0.236
45.098	0.985	0.236
45.202	0.989	0.172
45.307	0.989	0.154
45.413	0.992	0.182
45.518	0.985	0.200
45.622	0.985	0.209
45.727	0.985	0.172
45.833	0.985	0.172
45.937	0.978	0.190
46.042	0.982	0.181
46.148	0.985	0.263
46.253	0.982	0.253
46.357	0.978	0.253
46.462	0.985	0.235
46.568	0.982	0.262
46.672	0.989	0.217
46.777	0.985	0.226
46.883	0.985	0.172
46.988	0.985	0.172
47.092	0.978	0.226
47.197	0.982	0.199
47.303	0.982	0.199
47.407	0.978	0.172
47.512	0.989	0.208
47.617	0.978	0.244
47.723	0.982	0.226
47.827	0.989	0.172
47.932	0.989	0.172
48.038	0.978	0.136
48.142	0.982	0.163
48.247	0.985	0.181
48.352	0.982	0.163
48.458	0.971	0.217
48.562	0.989	0.199
48.667	0.978	0.208
48.773	0.989	0.145
48.878	0.989	0.136
48.982	0.985	0.181
49.087	0.982	0.172
49.193	0.982	0.199
49.297	0.982	0.199
49.402	0.992	0.118
49.508	0.989	0.136
49.613	0.989	0.181
49.717	0.989	0.217
49.822	0.978	0.262
49.928	0.989	0.226
50.032	0.982	0.262
50.137	0.989	0.253
50.242	0.985	0.244
50.348	0.989	0.171
50.452	0.978	0.190
50.557	0.985	0.226
50.663	0.982	0.198
50.767	0.982	0.244
50.872	0.989	0.180
50.977	0.992	0.162
51.083	0.989	0.144
51.187	0.982	0.189
51.292	0.978	0.180
51.398	0.985	0.198
51.503	0.999	0.144
51.607	0.996	0.153
51.712	0.996	0.099
51.818	0.992	0.099
51.922	0.989	0.126
52.027	0.992	0.190
52.133	0.985	0.235
52.238	0.992	0.181
52.342	0.985	0.235
