-0.97651	0.0066419
-0.97631	0.0066419
-0.97611	0
-0.97591	0
-0.97571	0.0066419
-0.97551	0
-0.97531	0.0066419
-0.97511	0.0066419
-0.97491	0
-0.97471	0
-0.97451	0
-0.97431	-0.0066419
-0.97411	-0.0066419
-0.97391	0
-0.97371	0.0066419
-0.97351	0
-0.97331	-0.0066419
-0.97311	0
-0.97291	-0.0066419
-0.97271	0
-0.97251	0
-0.97231	0
-0.97211	-0.0066419
-0.97191	0.0066419
-0.97171	-0.0066419
-0.97151	0
-0.97131	-0.0066419
-0.97111	0.0066419
-0.97091	0
-0.97071	0
-0.97051	-0.0066419
-0.97031	0.0066419
-0.97011	0
-0.96991	0.0066419
-0.96971	0
-0.96951	0
-0.96931	-0.0066419
-0.96911	0
-0.96891	0
-0.96871	0
-0.96851	0.0066419
-0.96831	0.0066419
-0.96811	0.0066419
-0.96791	0
-0.96771	0
-0.96751	0.0066419
-0.96731	0.0066419
-0.96711	0
-0.96691	0.0066419
-0.96671	0.0066419
-0.96651	0
-0.96631	0
-0.96611	0
-0.96591	0.0066419
-0.96571	0
-0.96551	0
-0.96531	0.0066419
-0.96511	0.0066419
-0.96491	0
-0.96471	0
-0.96451	0
-0.96431	0
-0.96411	0
-0.96391	0
-0.96371	-0.0066419
-0.96351	0
-0.96331	0.0066419
-0.96311	0
-0.96291	0
-0.96271	0
-0.96251	0
-0.96231	0
-0.96211	0
-0.96191	0.0066419
-0.96171	0
-0.96151	0
-0.96131	0.0066419
-0.96111	0
-0.96091	0.0066419
-0.96071	0
-0.96051	-0.0066419
-0.96031	0
-0.96011	0
-0.95991	0.0066419
-0.95971	0
-0.95951	0.0066419
-0.95931	0
-0.95911	0.0066419
-0.95891	0
-0.95871	0
-0.95851	-0.0066419
-0.95831	0
-0.95811	0.0066419
-0.95791	0
-0.95771	0
-0.95751	0.0066419
-0.95731	0
-0.95711	0
-0.95691	-0.0066419
-0.95671	0
-0.95651	-0.0066419
-0.95631	0
-0.95611	0
-0.95591	0
-0.95571	0
-0.95551	0
-0.95531	0
-0.95511	0
-0.95491	0
-0.95471	0
-0.95451	0
-0.95431	0
-0.95411	0
-0.95391	0
-0.95371	-0.0066419
-0.95351	0
-0.95331	0.0066419
-0.95311	0
-0.95291	0
-0.95271	0.013284
-0.95251	0
-0.95231	0.0066419
-0.95211	0
-0.95191	-0.0066419
-0.95171	0
-0.95151	0
-0.95131	0
-0.95111	0
-0.95091	0.0066419
-0.95071	0
-0.95051	-0.0066419
-0.95031	0.0066419
-0.95011	0
-0.94991	0.0066419
-0.94971	0
-0.94951	0
-0.94931	0
-0.94911	0
-0.94891	0
-0.94871	0
-0.94851	-0.0066419
-0.94831	0.0066419
-0.94811	0
-0.94791	0
-0.94771	0
-0.94751	0.0066419
-0.94731	0.0066419
-0.94711	0
-0.94691	0.0066419
-0.94671	0.0066419
-0.94651	0
-0.94631	0.0066419
-0.94611	0.0066419
-0.94591	0
-0.94571	0.0066419
-0.94551	0
-0.94531	0
-0.94511	0
-0.94491	-0.0066419
-0.94471	0
-0.94451	0
-0.94431	0.0066419
-0.94411	0
-0.94391	0
-0.94371	0
-0.94351	0.0066419
-0.94331	-0.0066419
-0.94311	0
-0.94291	-0.0066419
-0.94271	-0.0066419
-0.94251	0
-0.94231	0
-0.94211	-0.0066419
-0.94191	-0.0066419
-0.94171	0.0066419
-0.94151	0
-0.94131	0
-0.94111	0
-0.94091	-0.0066419
-0.94071	0
-0.94051	0
-0.94031	0.0066419
-0.94011	0
-0.93991	0
-0.93971	0
-0.93951	0
-0.93931	0
-0.93911	0
-0.93891	-0.0066419
-0.93871	0
-0.93851	0.0066419
-0.93831	0
-0.93811	0
-0.93791	-0.0066419
-0.93771	0
-0.93751	-0.0066419
-0.93731	0
-0.93711	0.0066419
-0.93691	0.0066419
-0.93671	0.0066419
-0.93651	0
-0.93631	0
-0.93611	0
-0.93591	0
-0.93571	0
-0.93551	0
-0.93531	0.0066419
-0.93511	0
-0.93491	0
-0.93471	0
-0.93451	-0.0066419
-0.93431	0
-0.93411	0
-0.93391	0
-0.93371	0.0066419
-0.93351	0.0066419
-0.93331	0
-0.93311	0
-0.93291	-0.0066419
-0.93271	0
-0.93251	0.0066419
-0.93231	0.0066419
-0.93211	0
-0.93191	0
-0.93171	0.0066419
-0.93151	0.0066419
-0.93131	-0.0066419
-0.93111	0.0066419
-0.93091	0.0066419
-0.93071	0.0066419
-0.93051	0.0066419
-0.93031	0
-0.93011	0
-0.92991	0
-0.92971	0
-0.92951	0
-0.92931	0
-0.92911	0.0066419
-0.92891	0
-0.92871	0
-0.92851	0
-0.92831	-0.0066419
-0.92811	0
-0.92791	0
-0.92771	0
-0.92751	0
-0.92731	0
-0.92711	0.0066419
-0.92691	0
-0.92671	0
-0.92651	0
-0.92631	0
-0.92611	0.0066419
-0.92591	0
-0.92571	0
-0.92551	0
-0.92531	0
-0.92511	0.0066419
-0.92491	0
-0.92471	0.0066419
-0.92451	-0.0066419
-0.92431	0
-0.92411	0.0066419
-0.92391	0
-0.92371	0.0066419
-0.92351	-0.0066419
-0.92331	0
-0.92311	0
-0.92291	0
-0.92271	-0.0066419
-0.92251	-0.0066419
-0.92231	-0.0066419
-0.92211	-0.0066419
-0.92191	0.0066419
-0.92171	0
-0.92151	0
-0.92131	0
-0.92111	0
-0.92091	0
-0.92071	0
-0.92051	-0.013284
-0.92031	0
-0.92011	0
-0.91991	0
-0.91971	0
-0.91951	0
-0.91931	0
-0.91911	0.0066419
-0.91891	0
-0.91871	-0.0066419
-0.91851	-0.0066419
-0.91831	0
-0.91811	0
-0.91791	0
-0.91771	0
-0.91751	-0.0066419
-0.91731	-0.0066419
-0.91711	0
-0.91691	0
-0.91671	0
-0.91651	-0.0066419
-0.91631	0
-0.91611	-0.0066419
-0.91591	0
-0.91571	-0.0066419
-0.91551	0
-0.91531	0
-0.91511	0
-0.91491	0
-0.91471	-0.0066419
-0.91451	0
-0.91431	0
-0.91411	0
-0.91391	0
-0.91371	0
-0.91351	0
-0.91331	0
-0.91311	0
-0.91291	0
-0.91271	0
-0.91251	0
-0.91231	0.0066419
-0.91211	0
-0.91191	0
-0.91171	0
-0.91151	0
-0.91131	-0.0066419
-0.91111	0
-0.91091	0
-0.91071	0.0066419
-0.91051	-0.0066419
-0.91031	0.0066419
-0.91011	0
-0.90991	0
-0.90971	0
-0.90951	0.0066419
-0.90931	0
-0.90911	0
-0.90891	0.0066419
-0.90871	-0.0066419
-0.90851	0
-0.90831	0
-0.90811	-0.0066419
-0.90791	-0.0066419
-0.90771	-0.0066419
-0.90751	-0.0066419
-0.90731	-0.0066419
-0.90711	0
-0.90691	0
-0.90671	0
-0.90651	0
-0.90631	0
-0.90611	0.0066419
-0.90591	-0.0066419
-0.90571	0
-0.90551	0.0066419
-0.90531	0
-0.90511	0
-0.90491	0
-0.90471	0
-0.90451	0
-0.90431	0
-0.90411	0
-0.90391	0
-0.90371	0
-0.90351	0.0066419
-0.90331	0
-0.90311	0
-0.90291	0.0066419
-0.90271	0
-0.90251	0
-0.90231	0
-0.90211	0
-0.90191	0
-0.90171	0
-0.90151	0.0066419
-0.90131	0
-0.90111	0
-0.90091	0
-0.90071	0
-0.90051	0
-0.90031	0
-0.90011	0
-0.89991	0
-0.89971	0
-0.89951	0.0066419
-0.89931	0
-0.89911	0.0066419
-0.89891	0
-0.89871	0
-0.89851	0.0066419
-0.89831	0.0066419
-0.89811	-0.0066419
-0.89791	0
-0.89771	0.0066419
-0.89751	0.0066419
-0.89731	0.0066419
-0.89711	0
-0.89691	0
-0.89671	-0.0066419
-0.89651	-0.0066419
-0.89631	0
-0.89611	0
-0.89591	-0.0066419
-0.89571	0
-0.89551	0
-0.89531	-0.0066419
-0.89511	0
-0.89491	0
-0.89471	0
-0.89451	0
-0.89431	-0.0066419
-0.89411	0
-0.89391	0
-0.89371	0
-0.89351	0
-0.89331	0
-0.89311	0
-0.89291	-0.0066419
-0.89271	0
-0.89251	0
-0.89231	0
-0.89211	-0.0066419
-0.89191	0
-0.89171	-0.0066419
-0.89151	0
-0.89131	-0.0066419
-0.89111	0
-0.89091	0
-0.89071	0
-0.89051	-0.013284
-0.89031	0
-0.89011	-0.0066419
-0.88991	0
-0.88971	-0.0066419
-0.88951	-0.0066419
-0.88931	0.0066419
-0.88911	0
-0.88891	0
-0.88871	0
-0.88851	0
-0.88831	-0.0066419
-0.88811	0
-0.88791	-0.0066419
-0.88771	0
-0.88751	0
-0.88731	-0.0066419
-0.88711	0
-0.88691	0
-0.88671	0
-0.88651	0
-0.88631	0
-0.88611	0
-0.88591	0
-0.88571	-0.0066419
-0.88551	0
-0.88531	-0.0066419
-0.88511	0
-0.88491	0
-0.88471	0
-0.88451	0
-0.88431	-0.0066419
-0.88411	-0.0066419
-0.88391	0.0066419
-0.88371	0
-0.88351	0
-0.88331	-0.0066419
-0.88311	-0.0066419
-0.88291	0
-0.88271	0
-0.88251	0
-0.88231	0
-0.88211	0
-0.88191	0
-0.88171	0
-0.88151	0.0066419
-0.88131	0
-0.88111	0.0066419
-0.88091	0.0066419
-0.88071	0
-0.88051	0.0066419
-0.88031	0.0066419
-0.88011	0
-0.87991	0
-0.87971	0
-0.87951	0
-0.87931	0
-0.87911	0
-0.87891	0
-0.87871	0.0066419
-0.87851	0
-0.87831	0
-0.87811	0
-0.87791	0
-0.87771	0
-0.87751	0
-0.87731	0
-0.87711	0
-0.87691	0
-0.87671	0.0066419
-0.87651	0
-0.87631	0
-0.87611	0.0066419
-0.87591	0
-0.87571	0
-0.87551	0
-0.87531	0
-0.87511	0
-0.87491	0
-0.87471	0
-0.87451	0
-0.87431	0
-0.87411	0
-0.87391	0
-0.87371	-0.0066419
-0.87351	0
-0.87331	-0.0066419
-0.87311	-0.0066419
-0.87291	0
-0.87271	0
-0.87251	0
-0.87231	0.0066419
-0.87211	0.0066419
-0.87191	0
-0.87171	0
-0.87151	0
-0.87131	0
-0.87111	0
-0.87091	0.0066419
-0.87071	0
-0.87051	0
-0.87031	0
-0.87011	0
-0.86991	0.0066419
-0.86971	0
-0.86951	0.0066419
-0.86931	0
-0.86911	0
-0.86891	0
-0.86871	0
-0.86851	0
-0.86831	0
-0.86811	0
-0.86791	0
-0.86771	-0.0066419
-0.86751	0
-0.86731	-0.0066419
-0.86711	0
-0.86691	0
-0.86671	0
-0.86651	-0.0066419
-0.86631	0
-0.86611	0
-0.86591	0.0066419
-0.86571	-0.0066419
-0.86551	0
-0.86531	0.0066419
-0.86511	0
-0.86491	0
-0.86471	0
-0.86451	0.0066419
-0.86431	0
-0.86411	0
-0.86391	0
-0.86371	0
-0.86351	0
-0.86331	0
-0.86311	0
-0.86291	-0.0066419
-0.86271	0
-0.86251	0
-0.86231	0
-0.86211	0
-0.86191	0
-0.86171	0.0066419
-0.86151	0
-0.86131	0
-0.86111	0
-0.86091	-0.0066419
-0.86071	0
-0.86051	-0.0066419
-0.86031	0
-0.86011	-0.0066419
-0.85991	0
-0.85971	0
-0.85951	0
-0.85931	0
-0.85911	0.0066419
-0.85891	0.0066419
-0.85871	0
-0.85851	0.0066419
-0.85831	0
-0.85811	0
-0.85791	0
-0.85771	0.0066419
-0.85751	0.0066419
-0.85731	0
-0.85711	0
-0.85691	0
-0.85671	0
-0.85651	0
-0.85631	0.0066419
-0.85611	0
-0.85591	0
-0.85571	0
-0.85551	0
-0.85531	0
-0.85511	0
-0.85491	-0.0066419
-0.85471	0
-0.85451	0
-0.85431	0
-0.85411	0.0066419
-0.85391	0
-0.85371	0
-0.85351	0.0066419
-0.85331	-0.0066419
-0.85311	0
-0.85291	0
-0.85271	0
-0.85251	0
-0.85231	0
-0.85211	-0.0066419
-0.85191	0
-0.85171	0
-0.85151	0
-0.85131	0.0066419
-0.85111	0
-0.85091	0.0066419
-0.85071	0
-0.85051	0
-0.85031	0
-0.85011	-0.0066419
-0.84991	-0.0066419
-0.84971	-0.013284
-0.84951	0
-0.84931	0
-0.84911	-0.0066419
-0.84891	0
-0.84871	0
-0.84851	0
-0.84831	0
-0.84811	0
-0.84791	0.0066419
-0.84771	0
-0.84751	-0.0066419
-0.84731	-0.0066419
-0.84711	0
-0.84691	0
-0.84671	0
-0.84651	0
-0.84631	-0.0066419
-0.84611	-0.0066419
-0.84591	0
-0.84571	0
-0.84551	0
-0.84531	0
-0.84511	0
-0.84491	0
-0.84471	0.0066419
-0.84451	0.0066419
-0.84431	0.0066419
-0.84411	0
-0.84391	0
-0.84371	-0.0066419
-0.84351	0
-0.84331	0
-0.84311	0
-0.84291	0
-0.84271	0.0066419
-0.84251	0
-0.84231	0
-0.84211	-0.0066419
-0.84191	0
-0.84171	0.0066419
-0.84151	0
-0.84131	0
-0.84111	0.0066419
-0.84091	-0.0066419
-0.84071	0.0066419
-0.84051	0.0066419
-0.84031	0.0066419
-0.84011	0
-0.83991	0.0066419
-0.83971	-0.0066419
-0.83951	0.0066419
-0.83931	0
-0.83911	0
-0.83891	-0.0066419
-0.83871	0
-0.83851	0
-0.83831	0
-0.83811	-0.0066419
-0.83791	0
-0.83771	-0.0066419
-0.83751	0.0066419
-0.83731	0
-0.83711	0
-0.83691	0
-0.83671	0
-0.83651	0
-0.83631	0
-0.83611	-0.0066419
-0.83591	0.0066419
-0.83571	0
-0.83551	0
-0.83531	0
-0.83511	-0.0066419
-0.83491	0
-0.83471	0.0066419
-0.83451	-0.0066419
-0.83431	0
-0.83411	0
-0.83391	-0.0066419
-0.83371	0
-0.83351	0
-0.83331	0
-0.83311	0.0066419
-0.83291	0
-0.83271	0
-0.83251	0
-0.83231	0
-0.83211	0
-0.83191	0
-0.83171	0
-0.83151	0
-0.83131	0
-0.83111	0
-0.83091	0
-0.83071	0
-0.83051	0
-0.83031	0
-0.83011	0.0066419
-0.82991	0.0066419
-0.82971	0
-0.82951	0
-0.82931	0
-0.82911	0.0066419
-0.82891	0
-0.82871	0
-0.82851	-0.0066419
-0.82831	0
-0.82811	0
-0.82791	-0.0066419
-0.82771	0
-0.82751	-0.0066419
-0.82731	0
-0.82711	0.0066419
-0.82691	0
-0.82671	0
-0.82651	0
-0.82631	-0.0066419
-0.82611	0.0066419
-0.82591	0
-0.82571	0
-0.82551	-0.0066419
-0.82531	0
-0.82511	0.0066419
-0.82491	0
-0.82471	-0.0066419
-0.82451	-0.0066419
-0.82431	0
-0.82411	0
-0.82391	0
-0.82371	0
-0.82351	0
-0.82331	0
-0.82311	0
-0.82291	0.0066419
-0.82271	0
-0.82251	0
-0.82231	0
-0.82211	0
-0.82191	0
-0.82171	0
-0.82151	-0.0066419
-0.82131	0
-0.82111	0
-0.82091	0
-0.82071	-0.0066419
-0.82051	-0.0066419
-0.82031	0
-0.82011	0
-0.81991	-0.0066419
-0.81971	0.0066419
-0.81951	0.0066419
-0.81931	0
-0.81911	0
-0.81891	0
-0.81871	0
-0.81851	0
-0.81831	0
-0.81811	0
-0.81791	0
-0.81771	0
-0.81751	0
-0.81731	0
-0.81711	0
-0.81691	-0.0066419
-0.81671	-0.0066419
-0.81651	-0.0066419
-0.81631	0
-0.81611	-0.0066419
-0.81591	0
-0.81571	-0.0066419
-0.81551	0
-0.81531	0
-0.81511	0
-0.81491	0
-0.81471	0
-0.81451	-0.0066419
-0.81431	0
-0.81411	0
-0.81391	0
-0.81371	0
-0.81351	0
-0.81331	-0.0066419
-0.81311	0.0066419
-0.81291	0
-0.81271	-0.0066419
-0.81251	-0.0066419
-0.81231	0
-0.81211	-0.0066419
-0.81191	-0.0066419
-0.81171	-0.0066419
-0.81151	0
-0.81131	0
-0.81111	0
-0.81091	0
-0.81071	0
-0.81051	0
-0.81031	0.0066419
-0.81011	0
-0.80991	-0.0066419
-0.80971	-0.0066419
-0.80951	-0.0066419
-0.80931	-0.0066419
-0.80911	0
-0.80891	0
-0.80871	-0.0066419
-0.80851	-0.0066419
-0.80831	0
-0.80811	0
-0.80791	0
-0.80771	0.0066419
-0.80751	0
-0.80731	0
-0.80711	-0.0066419
-0.80691	-0.0066419
-0.80671	0
-0.80651	0
-0.80631	-0.0066419
-0.80611	0.0066419
-0.80591	0
-0.80571	0.0066419
-0.80551	0
-0.80531	0
-0.80511	0
-0.80491	0
-0.80471	0
-0.80451	0
-0.80431	0
-0.80411	0
-0.80391	0
-0.80371	-0.0066419
-0.80351	0
-0.80331	0
-0.80311	0
-0.80291	0
-0.80271	0
-0.80251	0
-0.80231	0
-0.80211	0.0066419
-0.80191	0.0066419
-0.80171	0
-0.80151	0
-0.80131	-0.0066419
-0.80111	0
-0.80091	0
-0.80071	-0.0066419
-0.80051	0
-0.80031	0
-0.80011	0
-0.79991	0
-0.79971	0
-0.79951	0
-0.79931	-0.0066419
-0.79911	0
-0.79891	0
-0.79871	-0.0066419
-0.79851	0
-0.79831	0.0066419
-0.79811	0
-0.79791	0
-0.79771	-0.0066419
-0.79751	-0.0066419
-0.79731	-0.0066419
-0.79711	0
-0.79691	0
-0.79671	-0.0066419
-0.79651	0
-0.79631	0
-0.79611	0
-0.79591	0
-0.79571	0
-0.79551	0
-0.79531	0
-0.79511	0
-0.79491	0
-0.79471	0
-0.79451	0
-0.79431	-0.0066419
-0.79411	0
-0.79391	0
-0.79371	-0.0066419
-0.79351	0
-0.79331	0
-0.79311	0
-0.79291	0.0066419
-0.79271	0.0066419
-0.79251	0
-0.79231	0
-0.79211	0
-0.79191	-0.0066419
-0.79171	0.0066419
-0.79151	0.0066419
-0.79131	0
-0.79111	0.0066419
-0.79091	-0.0066419
-0.79071	0.0066419
-0.79051	0
-0.79031	0.0066419
-0.79011	0
-0.78991	0.0066419
-0.78971	0
-0.78951	0
-0.78931	-0.0066419
-0.78911	0
-0.78891	-0.0066419
-0.78871	0
-0.78851	-0.0066419
-0.78831	0.0066419
-0.78811	-0.0066419
-0.78791	0
-0.78771	-0.0066419
-0.78751	-0.0066419
-0.78731	-0.0066419
-0.78711	-0.0066419
-0.78691	0
-0.78671	0
-0.78651	0
-0.78631	-0.0066419
-0.78611	-0.0066419
-0.78591	0
-0.78571	-0.0066419
-0.78551	0
-0.78531	-0.0066419
-0.78511	-0.0066419
-0.78491	0
-0.78471	-0.0066419
-0.78451	-0.0066419
-0.78431	0
-0.78411	0
-0.78391	0
-0.78371	-0.0066419
-0.78351	0
-0.78331	0
-0.78311	0
-0.78291	0
-0.78271	0
-0.78251	0
-0.78231	-0.0066419
-0.78211	-0.0066419
-0.78191	-0.0066419
-0.78171	-0.0066419
-0.78151	-0.0066419
-0.78131	-0.0066419
-0.78111	0
-0.78091	0
-0.78071	0
-0.78051	-0.0066419
-0.78031	0
-0.78011	0.0066419
-0.77991	0
-0.77971	0
-0.77951	0
-0.77931	0
-0.77911	0
-0.77891	0
-0.77871	0
-0.77851	0
-0.77831	0
-0.77811	0
-0.77791	0
-0.77771	0
-0.77751	-0.0066419
-0.77731	-0.0066419
-0.77711	-0.0066419
-0.77691	0
-0.77671	-0.0066419
-0.77651	-0.0066419
-0.77631	0
-0.77611	-0.0066419
-0.77591	0
-0.77571	-0.0066419
-0.77551	0
-0.77531	-0.0066419
-0.77511	0
-0.77491	-0.0066419
-0.77471	0
-0.77451	-0.0066419
-0.77431	0
-0.77411	0
-0.77391	-0.0066419
-0.77371	0
-0.77351	-0.0066419
-0.77331	-0.0066419
-0.77311	0
-0.77291	0
-0.77271	-0.0066419
-0.77251	0
-0.77231	0
-0.77211	0
-0.77191	0
-0.77171	-0.013284
-0.77151	-0.0066419
-0.77131	0
-0.77111	-0.0066419
-0.77091	0
-0.77071	0
-0.77051	0
-0.77031	-0.0066419
-0.77011	0
-0.76991	0.0066419
-0.76971	-0.013284
-0.76951	0
-0.76931	0
-0.76911	-0.0066419
-0.76891	0
-0.76871	0
-0.76851	0
-0.76831	0.0066419
-0.76811	0
-0.76791	0
-0.76771	0
-0.76751	0
-0.76731	0
-0.76711	-0.0066419
-0.76691	0
-0.76671	0.0066419
-0.76651	0
-0.76631	0
-0.76611	0
-0.76591	0
-0.76571	0
-0.76551	0
-0.76531	0
-0.76511	0
-0.76491	0
-0.76471	0
-0.76451	0
-0.76431	0
-0.76411	-0.0066419
-0.76391	0
-0.76371	0
-0.76351	0
-0.76331	-0.0066419
-0.76311	0
-0.76291	0
-0.76271	-0.0066419
-0.76251	0
-0.76231	0
-0.76211	0
-0.76191	0
-0.76171	0
-0.76151	0
-0.76131	-0.0066419
-0.76111	0
-0.76091	-0.0066419
-0.76071	0
-0.76051	-0.0066419
-0.76031	-0.0066419
-0.76011	0
-0.75991	-0.0066419
-0.75971	-0.0066419
-0.75951	0
-0.75931	-0.0066419
-0.75911	0
-0.75891	0
-0.75871	0
-0.75851	-0.0066419
-0.75831	0
-0.75811	0
-0.75791	0.0066419
-0.75771	0.0066419
-0.75751	0
-0.75731	0
-0.75711	0
-0.75691	-0.0066419
-0.75671	0.0066419
-0.75651	0
-0.75631	-0.0066419
-0.75611	0
-0.75591	0
-0.75571	-0.0066419
-0.75551	0
-0.75531	-0.0066419
-0.75511	0.0066419
-0.75491	0
-0.75471	0
-0.75451	0
-0.75431	-0.0066419
-0.75411	-0.0066419
-0.75391	0
-0.75371	0
-0.75351	0
-0.75331	0.0066419
-0.75311	-0.0066419
-0.75291	0
-0.75271	0
-0.75251	0.0066419
-0.75231	-0.0066419
-0.75211	0
-0.75191	0
-0.75171	-0.0066419
-0.75151	0
-0.75131	0
-0.75111	-0.0066419
-0.75091	0
-0.75071	0.0066419
-0.75051	-0.0066419
-0.75031	-0.0066419
-0.75011	0
-0.74991	0.0066419
-0.74971	-0.0066419
-0.74951	-0.0066419
-0.74931	0
-0.74911	0
-0.74891	0
-0.74871	0
-0.74851	0
-0.74831	0
-0.74811	-0.0066419
-0.74791	0
-0.74771	-0.0066419
-0.74751	0
-0.74731	-0.0066419
-0.74711	-0.0066419
-0.74691	0
-0.74671	0.0066419
-0.74651	0
-0.74631	-0.0066419
-0.74611	0
-0.74591	0
-0.74571	-0.0066419
-0.74551	0
-0.74531	0
-0.74511	0
-0.74491	0
-0.74471	0
-0.74451	0
-0.74431	-0.0066419
-0.74411	0
-0.74391	0
-0.74371	0.0066419
-0.74351	0
-0.74331	-0.0066419
-0.74311	0
-0.74291	-0.0066419
-0.74271	0
-0.74251	0
-0.74231	0.0066419
-0.74211	0.013284
-0.74191	-0.0066419
-0.74171	0
-0.74151	0
-0.74131	0
-0.74111	0
-0.74091	-0.0066419
-0.74071	0
-0.74051	0
-0.74031	0.0066419
-0.74011	0
-0.73991	0
-0.73971	0
-0.73951	0
-0.73931	0
-0.73911	0.0066419
-0.73891	0.0066419
-0.73871	0.0066419
-0.73851	0
-0.73831	-0.0066419
-0.73811	0
-0.73791	0
-0.73771	0
-0.73751	0
-0.73731	-0.0066419
-0.73711	0.0066419
-0.73691	0
-0.73671	0.0066419
-0.73651	0
-0.73631	0
-0.73611	0
-0.73591	-0.0066419
-0.73571	0
-0.73551	0
-0.73531	0
-0.73511	0.0066419
-0.73491	0.0066419
-0.73471	0.0066419
-0.73451	0
-0.73431	0.0066419
-0.73411	0
-0.73391	0
-0.73371	0
-0.73351	0
-0.73331	0
-0.73311	0
-0.73291	0
-0.73271	-0.0066419
-0.73251	0
-0.73231	-0.0066419
-0.73211	0
-0.73191	-0.0066419
-0.73171	0
-0.73151	-0.0066419
-0.73131	0
-0.73111	-0.0066419
-0.73091	-0.0066419
-0.73071	0
-0.73051	0
-0.73031	0.0066419
-0.73011	0
-0.72991	0
-0.72971	0
-0.72951	-0.0066419
-0.72931	0
-0.72911	0
-0.72891	-0.0066419
-0.72871	-0.0066419
-0.72851	0
-0.72831	0
-0.72811	-0.0066419
-0.72791	0
-0.72771	0
-0.72751	0
-0.72731	0
-0.72711	0
-0.72691	-0.0066419
-0.72671	0
-0.72651	-0.0066419
-0.72631	0
-0.72611	0
-0.72591	0
-0.72571	0
-0.72551	0
-0.72531	-0.0066419
-0.72511	0
-0.72491	0.0066419
-0.72471	0
-0.72451	-0.0066419
-0.72431	0
-0.72411	-0.0066419
-0.72391	0
-0.72371	-0.0066419
-0.72351	-0.0066419
-0.72331	-0.0066419
-0.72311	0
-0.72291	0
-0.72271	0
-0.72251	0
-0.72231	0
-0.72211	0
-0.72191	0
-0.72171	0
-0.72151	0
-0.72131	0
-0.72111	0
-0.72091	0
-0.72071	0.0066419
-0.72051	0
-0.72031	0
-0.72011	0
-0.71991	0
-0.71971	0
-0.71951	0
-0.71931	0
-0.71911	0
-0.71891	0
-0.71871	0
-0.71851	0
-0.71831	0
-0.71811	0
-0.71791	0.0066419
-0.71771	-0.0066419
-0.71751	0
-0.71731	-0.0066419
-0.71711	0
-0.71691	0
-0.71671	0
-0.71651	0
-0.71631	0.0066419
-0.71611	0
-0.71591	-0.0066419
-0.71571	-0.0066419
-0.71551	0
-0.71531	0
-0.71511	0
-0.71491	0
-0.71471	0
-0.71451	0
-0.71431	0
-0.71411	-0.0066419
-0.71391	0
-0.71371	0
-0.71351	0
-0.71331	0.0066419
-0.71311	0.0066419
-0.71291	-0.0066419
-0.71271	-0.0066419
-0.71251	-0.0066419
-0.71231	0
-0.71211	-0.0066419
-0.71191	0
-0.71171	0
-0.71151	0
-0.71131	0
-0.71111	0.0066419
-0.71091	0.0066419
-0.71071	0
-0.71051	0
-0.71031	0
-0.71011	0
-0.70991	0
-0.70971	0
-0.70951	-0.0066419
-0.70931	0
-0.70911	0
-0.70891	0
-0.70871	0
-0.70851	0
-0.70831	-0.0066419
